Date,Total_kWh,Hour_of_Day,Day_of_week,Holiday,Weekend,Weekday,Working_Hour,Noon,Temperature,Dew Point,Humidity,Pressure,Solar
2019-07-16 19:00:00,131.15233333333333,19,1,1,0,1,0,0,30.9,25.8,74,1002.0,0
2019-07-16 20:00:00,129.10716666666667,20,1,1,0,1,0,0,30.4,25.9,77,1002.0,0
2019-07-16 21:00:00,113.16333333333334,21,1,1,0,1,0,0,30.3,26.3,79,1003.0,0
2019-07-16 22:00:00,122.88150000000002,22,1,1,0,1,0,0,30.3,26.3,79,1004.0,0
2019-07-16 23:00:00,104.75583333333334,23,1,1,0,1,0,0,30.5,25.1,73,1004.0,0
2019-07-17 00:00:00,99.3815,0,2,1,0,1,0,0,29.8,24.4,73,1004.0,0
2019-07-17 01:00:00,80.59333333333335,1,2,1,0,1,0,0,29.3,24.2,74,1004.0,0
2019-07-17 02:00:00,85.11016666666669,2,2,1,0,1,0,0,28.9,23.8,74,1003.0,0
2019-07-17 03:00:00,85.06866666666666,3,2,1,0,1,0,0,28.5,23.8,76,1003.0,0
2019-07-17 04:00:00,92.95583333333332,4,2,1,0,1,0,0,28.4,23.3,74,1002.0,0
2019-07-17 05:00:00,97.125,5,2,1,0,1,0,0,28.4,23.6,75,1002.0,0
2019-07-17 06:00:00,59.87649999999999,6,2,1,0,1,0,0,28.4,23.6,75,1002.0,0
2019-07-17 07:00:00,45.34599999999999,7,2,1,0,1,0,0,28.6,23.5,74,1003.0,63
2019-07-17 08:00:00,49.44383333333333,8,2,1,0,1,1,0,29.0,23.7,73,1004.0,123
2019-07-17 09:00:00,48.779,9,2,1,0,1,1,0,30.6,24.2,69,1004.0,485
2019-07-17 10:00:00,64.85916666666665,10,2,1,0,1,1,0,31.9,24.2,64,1004.0,612
2019-07-17 11:00:00,103.67499999999998,11,2,1,0,1,1,0,31.7,24.8,67,1004.0,506
2019-07-17 12:00:00,86.38683333333333,12,2,1,0,1,0,1,31.8,24.9,67,1003.0,371
2019-07-17 13:00:00,86.77649999999998,13,2,1,0,1,1,0,32.9,25.4,65,1002.0,295
2019-07-17 14:00:00,88.66933333333334,14,2,1,0,1,1,0,32.1,25.4,68,1002.0,309
2019-07-17 15:00:00,90.9315,15,2,1,0,1,1,0,32.4,25.8,68,1001.0,724
2019-07-17 16:00:00,111.71349999999998,16,2,1,0,1,1,0,32.8,26.1,68,1000.0,195
2019-07-17 17:00:00,117.29216666666665,17,2,1,0,1,0,0,32.2,24.8,65,1000.0,132
2019-07-17 18:00:00,179.6905,18,2,1,0,1,0,0,31.6,24.9,68,1000.0,58
2019-07-17 19:00:00,145.4878333333333,19,2,1,0,1,0,0,31.1,25.2,71,1001.0,0
2019-07-17 20:00:00,124.47866666666668,20,2,1,0,1,0,0,30.6,25.6,75,1002.0,0
2019-07-17 21:00:00,88.93900000000001,21,2,1,0,1,0,0,30.3,26.0,78,1002.0,0
2019-07-17 22:00:00,79.47133333333333,22,2,1,0,1,0,0,30.4,25.5,75,1003.0,0
2019-07-17 23:00:00,71.46949999999998,23,2,1,0,1,0,0,30.2,25.0,74,1004.0,0
2019-07-18 00:00:00,72.88216666666666,0,3,0,0,1,0,0,29.8,24.2,72,1003.0,0
2019-07-18 01:00:00,71.2755,1,3,0,0,1,0,0,29.3,24.0,73,1003.0,0
2019-07-18 02:00:00,90.6465,2,3,0,0,1,0,0,28.8,23.7,74,1003.0,0
2019-07-18 03:00:00,101.21949999999998,3,3,0,0,1,0,0,28.6,23.4,74,1002.0,0
2019-07-18 04:00:00,104.60583333333336,4,3,0,0,1,0,0,28.3,23.5,75,1002.0,0
2019-07-18 05:00:00,112.21733333333331,5,3,0,0,1,0,0,28.2,23.3,75,1002.0,0
2019-07-18 06:00:00,144.91833333333335,6,3,0,0,1,0,0,28.2,23.8,77,1002.0,0
2019-07-18 07:00:00,298.61400000000003,7,3,0,0,1,0,0,28.8,24.3,77,1003.0,46
2019-07-18 08:00:00,929.1618333333334,8,3,0,0,1,1,0,29.9,24.6,73,1003.0,380
2019-07-18 09:00:00,915.7665,9,3,0,0,1,1,0,30.8,24.4,69,1003.0,237
2019-07-18 10:00:00,873.8965,10,3,0,0,1,1,0,32.0,24.3,64,1003.0,868
2019-07-18 11:00:00,694.2956666666666,11,3,0,0,1,1,0,32.2,24.2,63,1003.0,462
2019-07-18 12:00:00,282.6483333333333,12,3,0,0,1,0,1,32.7,24.7,63,1003.0,176
2019-07-18 13:00:00,904.4088333333332,13,3,0,0,1,1,0,33.9,25.1,60,1002.0,353
2019-07-18 14:00:00,882.5143333333334,14,3,0,0,1,1,0,34.0,25.4,61,1001.0,877
2019-07-18 15:00:00,855.239,15,3,0,0,1,1,0,34.3,25.7,61,1001.0,759
2019-07-18 16:00:00,666.8696666666666,16,3,0,0,1,1,0,33.5,25.8,64,1000.0,490
2019-07-18 17:00:00,251.73816666666664,17,3,0,0,1,0,0,32.7,25.7,67,1000.0,260
2019-07-18 18:00:00,265.101,18,3,0,0,1,0,0,32.2,25.8,69,1001.0,70
2019-07-18 19:00:00,238.9645,19,3,0,0,1,0,0,30.7,25.7,75,1002.0,0
2019-07-18 20:00:00,196.9625,20,3,0,0,1,0,0,30.4,26.2,78,1003.0,0
2019-07-18 21:00:00,190.2265,21,3,0,0,1,0,0,30.4,26.4,79,1003.0,0
2019-07-18 22:00:00,173.95066666666665,22,3,0,0,1,0,0,30.4,25.2,74,1004.0,0
2019-07-18 23:00:00,154.07183333333333,23,3,0,0,1,0,0,30.3,24.9,73,1004.0,0
2019-07-19 00:00:00,148.11249999999998,0,4,0,0,1,0,0,30.0,24.6,73,1004.0,0
2019-07-19 01:00:00,145.10583333333332,1,4,0,0,1,0,0,29.6,24.3,73,1003.0,0
2019-07-19 02:00:00,145.56099999999998,2,4,0,0,1,0,0,29.3,23.9,73,1003.0,0
2019-07-19 03:00:00,145.40666666666667,3,4,0,0,1,0,0,28.9,23.8,74,1002.0,0
2019-07-19 04:00:00,140.08383333333333,4,4,0,0,1,0,0,28.7,23.8,75,1002.0,0
2019-07-19 05:00:00,136.22283333333334,5,4,0,0,1,0,0,28.3,23.8,77,1002.0,0
2019-07-19 06:00:00,135.11183333333332,6,4,0,0,1,0,0,28.2,23.8,77,1003.0,0
2019-07-19 07:00:00,256.82983333333334,7,4,0,0,1,0,0,28.4,23.8,76,1003.0,100
2019-07-19 08:00:00,874.1759999999999,8,4,0,0,1,1,0,29.2,24.1,74,1004.0,336
2019-07-19 09:00:00,824.2066666666665,9,4,0,0,1,1,0,30.7,24.1,68,1004.0,531
2019-07-19 10:00:00,797.143,10,4,0,0,1,1,0,32.2,24.2,63,1004.0,675
2019-07-19 11:00:00,630.9748333333333,11,4,0,0,1,1,0,32.8,24.3,61,1005.0,838
2019-07-19 12:00:00,250.932,12,4,0,0,1,0,1,33.2,24.1,59,1004.0,272
2019-07-19 13:00:00,833.7038333333333,13,4,0,0,1,1,0,33.4,25.1,62,1003.0,160
2019-07-19 14:00:00,795.7988333333333,14,4,0,0,1,1,0,33.4,25.4,63,1002.0,898
2019-07-19 15:00:00,760.9445,15,4,0,0,1,1,0,34.3,26.0,62,1002.0,250
2019-07-19 16:00:00,651.8423333333333,16,4,0,0,1,1,0,34.0,25.9,63,1001.0,520
2019-07-19 17:00:00,283.9886666666667,17,4,0,0,1,0,0,33.8,26.6,66,1001.0,325
2019-07-19 18:00:00,373.1693333333333,18,4,0,0,1,0,0,32.1,26.2,71,1002.0,153
2019-07-19 19:00:00,344.0615,19,4,0,0,1,0,0,30.7,26.0,76,1002.0,0
2019-07-19 20:00:00,235.876,20,4,0,0,1,0,0,30.7,26.4,78,1004.0,0
2019-07-19 21:00:00,206.01900000000003,21,4,0,0,1,0,0,30.4,26.6,80,1004.0,0
2019-07-19 22:00:00,167.2475,22,4,0,0,1,0,0,27.8,24.0,80,1006.0,0
2019-07-19 23:00:00,139.74000000000004,23,4,0,0,1,0,0,25.7,24.3,92,1006.0,0
2019-07-20 00:00:00,139.531,0,5,0,1,0,0,0,26.7,25.1,91,1005.0,0
2019-07-20 01:00:00,143.28150000000002,1,5,0,1,0,0,0,27.3,25.3,89,1004.0,0
2019-07-20 02:00:00,142.28766666666667,2,5,0,1,0,0,0,27.6,25.2,87,1004.0,0
2019-07-20 03:00:00,142.07383333333337,3,5,0,1,0,0,0,27.7,25.7,89,1004.0,0
2019-07-20 04:00:00,149.5835,4,5,0,1,0,0,0,28.2,25.6,86,1003.0,0
2019-07-20 05:00:00,146.94766666666666,5,5,0,1,0,0,0,28.0,25.8,88,1004.0,0
2019-07-20 06:00:00,116.1455,6,5,0,1,0,0,0,27.8,25.7,88,1005.0,0
2019-07-20 07:00:00,94.84566666666665,7,5,0,1,0,0,0,28.1,25.7,87,1005.0,70
2019-07-20 08:00:00,174.97516666666667,8,5,0,1,0,1,0,29.2,25.6,81,1005.0,200
2019-07-20 09:00:00,299.74833333333333,9,5,0,1,0,1,0,30.1,25.8,78,1006.0,561
2019-07-20 10:00:00,393.841,10,5,0,1,0,1,0,32.3,25.6,68,1006.0,803
2019-07-20 11:00:00,331.9595,11,5,0,1,0,1,0,33.6,25.8,64,1005.0,809
2019-07-20 12:00:00,170.41299999999998,12,5,0,1,0,0,1,33.6,25.6,63,1005.0,236
2019-07-20 13:00:00,405.9843333333333,13,5,0,1,0,1,0,33.1,25.9,66,1004.0,330
2019-07-20 14:00:00,398.9763333333333,14,5,0,1,0,1,0,33.3,26.1,66,1003.0,360
2019-07-20 15:00:00,385.1906666666666,15,5,0,1,0,1,0,33.0,25.8,66,1002.0,325
2019-07-20 16:00:00,337.8211666666667,16,5,0,1,0,1,0,32.8,25.4,65,1003.0,271
2019-07-20 17:00:00,127.655,17,5,0,1,0,0,0,31.0,25.3,72,1003.0,81
2019-07-20 18:00:00,201.86533333333333,18,5,0,1,0,0,0,30.4,26.2,78,1003.0,46
2019-07-20 19:00:00,193.9678333333333,19,5,0,1,0,0,0,30.2,25.9,78,1004.0,0
2019-07-20 20:00:00,190.8763333333333,20,5,0,1,0,0,0,30.1,26.5,81,1004.0,0
2019-07-20 21:00:00,168.9538333333333,21,5,0,1,0,0,0,29.9,26.7,83,1005.0,0
2019-07-20 22:00:00,166.9026666666667,22,5,0,1,0,0,0,29.7,26.1,81,1006.0,0
2019-07-20 23:00:00,141.99549999999996,23,5,0,1,0,0,0,29.7,26.1,81,1006.0,0
2019-07-21 00:00:00,142.55683333333332,0,6,0,1,0,0,0,29.7,26.4,83,1006.0,0
2019-07-21 01:00:00,141.80316666666664,1,6,0,1,0,0,0,29.6,26.3,83,1005.0,0
2019-07-21 02:00:00,141.20516666666666,2,6,0,1,0,0,0,29.4,25.6,80,1005.0,0
2019-07-21 03:00:00,141.30283333333335,3,6,0,1,0,0,0,29.3,24.9,77,1005.0,0
2019-07-21 04:00:00,150.7573333333333,4,6,0,1,0,0,0,28.9,25.2,80,1005.0,0
2019-07-21 05:00:00,148.71716666666669,5,6,0,1,0,0,0,29.0,24.8,78,1005.0,0
2019-07-21 06:00:00,118.95516666666666,6,6,0,1,0,0,0,28.5,25.3,83,1005.0,0
2019-07-21 07:00:00,104.21283333333334,7,6,0,1,0,0,0,28.9,25.6,82,1006.0,74
2019-07-21 08:00:00,111.61716666666663,8,6,0,1,0,1,0,29.7,25.5,78,1007.0,223
2019-07-21 09:00:00,141.77033333333333,9,6,0,1,0,1,0,30.6,25.7,75,1007.0,462
2019-07-21 10:00:00,142.1701666666667,10,6,0,1,0,1,0,31.1,25.2,71,1007.0,536
2019-07-21 11:00:00,162.004,11,6,0,1,0,1,0,31.9,25.6,69,1007.0,587
2019-07-21 12:00:00,163.36999999999998,12,6,0,1,0,0,1,31.7,25.1,68,1007.0,478
2019-07-21 13:00:00,161.155,13,6,0,1,0,1,0,33.3,25.3,63,1006.0,868
2019-07-21 14:00:00,130.6515,14,6,0,1,0,1,0,32.4,25.0,65,1005.0,483
2019-07-21 15:00:00,130.265,15,6,0,1,0,1,0,33.3,25.8,65,1005.0,267
2019-07-21 16:00:00,98.77183333333332,16,6,0,1,0,1,0,32.7,25.6,66,1004.0,302
2019-07-21 17:00:00,95.87966666666664,17,6,0,1,0,0,0,32.9,25.9,67,1004.0,151
2019-07-21 18:00:00,141.86333333333334,18,6,0,1,0,0,0,28.7,23.8,75,1005.0,7
2019-07-21 19:00:00,143.85033333333334,19,6,0,1,0,0,0,27.7,23.7,79,1005.0,0
2019-07-21 20:00:00,141.33366666666666,20,6,0,1,0,0,0,28.5,23.6,75,1006.0,0
2019-07-21 21:00:00,126.65,21,6,0,1,0,0,0,28.6,23.9,76,1006.0,0
2019-07-21 22:00:00,120.991,22,6,0,1,0,0,0,28.7,24.1,76,1007.0,0
2019-07-21 23:00:00,109.89716666666666,23,6,0,1,0,0,0,29.1,23.5,72,1007.0,0
2019-07-22 00:00:00,109.29016666666662,0,0,0,0,1,0,0,29.2,23.2,70,1007.0,0
2019-07-22 01:00:00,108.56583333333334,1,0,0,0,1,0,0,29.2,23.2,70,1007.0,0
2019-07-22 02:00:00,108.12216666666666,2,0,0,0,1,0,0,29.0,22.9,70,1006.0,0
2019-07-22 03:00:00,107.13216666666668,3,0,0,0,1,0,0,28.8,23.1,71,1006.0,0
2019-07-22 04:00:00,119.26416666666664,4,0,0,0,1,0,0,28.6,23.1,72,1006.0,0
2019-07-22 05:00:00,142.63583333333335,5,0,0,0,1,0,0,28.3,23.4,75,1006.0,0
2019-07-22 06:00:00,129.5485,6,0,0,0,1,0,0,28.2,24.0,78,1006.0,0
2019-07-22 07:00:00,256.4191666666666,7,0,0,0,1,0,0,28.8,24.4,77,1007.0,83
2019-07-22 08:00:00,883.0685000000001,8,0,0,0,1,1,0,29.6,24.9,76,1007.0,176
2019-07-22 09:00:00,855.7406666666666,9,0,0,0,1,1,0,32.2,25.8,69,1007.0,522
2019-07-22 10:00:00,835.2028333333333,10,0,0,0,1,1,0,32.6,24.9,64,1008.0,353
2019-07-22 11:00:00,691.9836666666666,11,0,0,0,1,1,0,33.6,24.7,60,1007.0,882
2019-07-22 12:00:00,283.586,12,0,0,0,1,0,1,34.4,25.0,58,1007.0,264
2019-07-22 13:00:00,893.3713333333334,13,0,0,0,1,1,0,34.3,24.8,58,1006.0,229
2019-07-22 14:00:00,876.9949999999999,14,0,0,0,1,1,0,33.3,26.1,66,1005.0,519
2019-07-22 15:00:00,833.6416666666665,15,0,0,0,1,1,0,33.6,25.8,64,1004.0,216
2019-07-22 16:00:00,703.425,16,0,0,0,1,1,0,33.7,25.7,63,1003.0,251
2019-07-22 17:00:00,290.94166666666666,17,0,0,0,1,0,0,32.4,25.9,69,1004.0,102
2019-07-22 18:00:00,290.0341666666667,18,0,0,0,1,0,0,32.0,26.1,71,1004.0,65
2019-07-22 19:00:00,267.92833333333334,19,0,0,0,1,0,0,31.2,25.8,73,1004.0,0
2019-07-22 20:00:00,224.34616666666665,20,0,0,0,1,0,0,30.6,26.1,77,1005.0,0
2019-07-22 21:00:00,175.0875,21,0,0,0,1,0,0,30.1,26.3,80,1006.0,0
2019-07-22 22:00:00,165.82866666666666,22,0,0,0,1,0,0,29.9,26.3,81,1006.0,0
2019-07-22 23:00:00,163.86233333333334,23,0,0,0,1,0,0,29.8,26.6,83,1007.0,0
2019-07-23 00:00:00,160.004,0,1,0,0,1,0,0,29.7,26.7,84,1007.0,0
2019-07-23 01:00:00,160.72483333333332,1,1,0,0,1,0,0,29.6,26.8,85,1006.0,0
2019-07-23 02:00:00,160.10366666666664,2,1,0,0,1,0,0,29.6,26.8,85,1006.0,0
2019-07-23 03:00:00,160.70633333333333,3,1,0,0,1,0,0,29.6,26.2,82,1005.0,0
2019-07-23 04:00:00,168.6835,4,1,0,0,1,0,0,29.6,24.9,76,1005.0,0
2019-07-23 05:00:00,173.47016666666664,5,1,0,0,1,0,0,29.3,24.6,76,1006.0,0
2019-07-23 06:00:00,187.66616666666664,6,1,0,0,1,0,0,29.2,24.5,76,1006.0,0
2019-07-23 07:00:00,304.7941666666666,7,1,0,0,1,0,0,29.3,24.2,74,1006.0,83
2019-07-23 08:00:00,903.4795,8,1,0,0,1,1,0,30.2,24.6,72,1007.0,248
2019-07-23 09:00:00,859.1728333333334,9,1,0,0,1,1,0,31.7,24.6,66,1007.0,512
2019-07-23 10:00:00,828.9193333333333,10,1,0,0,1,1,0,32.7,24.7,63,1007.0,686
2019-07-23 11:00:00,643.0508333333332,11,1,0,0,1,1,0,33.3,24.7,61,1006.0,269
2019-07-23 12:00:00,292.49916666666667,12,1,0,0,1,0,1,33.5,24.9,61,1005.0,258
2019-07-23 13:00:00,906.8643333333332,13,1,0,0,1,1,0,34.3,25.4,60,1004.0,596
2019-07-23 14:00:00,842.0601666666666,14,1,0,0,1,1,0,33.4,25.7,64,1004.0,473
2019-07-23 15:00:00,799.3103333333332,15,1,0,0,1,1,0,33.1,25.7,65,1003.0,306
2019-07-23 16:00:00,664.422,16,1,0,0,1,1,0,33.4,25.9,65,1003.0,123
2019-07-23 17:00:00,308.63199999999995,17,1,0,0,1,0,0,31.8,26.1,72,1003.0,18
2019-07-23 18:00:00,314.4606666666666,18,1,0,0,1,0,0,25.8,23.3,86,1004.0,0
2019-07-23 19:00:00,308.977,19,1,0,0,1,0,0,25.9,23.8,88,1004.0,0
2019-07-23 20:00:00,209.48316666666665,20,1,0,0,1,0,0,26.5,24.7,90,1005.0,0
2019-07-23 21:00:00,155.34816666666663,21,1,0,0,1,0,0,27.1,25.7,92,1005.0,0
2019-07-23 22:00:00,148.80649999999997,22,1,0,0,1,0,0,27.9,26.3,91,1006.0,0
2019-07-23 23:00:00,113.33100000000002,23,1,0,0,1,0,0,28.1,26.6,92,1007.0,0
2019-07-24 00:00:00,108.66783333333332,0,2,0,0,1,0,0,28.6,26.8,90,1007.0,0
2019-07-24 01:00:00,98.66733333333332,1,2,0,0,1,0,0,28.9,26.3,86,1006.0,0
2019-07-24 02:00:00,100.23866666666667,2,2,0,0,1,0,0,28.6,25.4,83,1005.0,0
2019-07-24 03:00:00,100.11683333333336,3,2,0,0,1,0,0,28.6,25.1,81,1005.0,0
2019-07-24 04:00:00,111.18933333333334,4,2,0,0,1,0,0,28.5,24.7,80,1005.0,0
2019-07-24 05:00:00,72.63866666666667,5,2,0,0,1,0,0,28.4,24.6,80,1005.0,0
2019-07-24 06:00:00,96.3935,6,2,0,0,1,0,0,28.6,24.3,78,1006.0,0
2019-07-24 07:00:00,248.1786666666667,7,2,0,0,1,0,0,28.8,24.8,79,1007.0,51
2019-07-24 08:00:00,822.3755,8,2,0,0,1,1,0,29.7,25.1,76,1007.0,172
2019-07-24 09:00:00,780.4613333333334,9,2,0,0,1,1,0,30.6,25.2,73,1008.0,490
2019-07-24 10:00:00,760.6816666666666,10,2,0,0,1,1,0,31.9,24.7,66,1008.0,367
2019-07-24 11:00:00,599.1374999999999,11,2,0,0,1,1,0,31.7,25.1,68,1007.0,513
2019-07-24 12:00:00,274.9961666666666,12,2,0,0,1,0,1,31.1,25.2,71,1007.0,158
2019-07-24 13:00:00,823.9566666666666,13,2,0,0,1,1,0,31.8,25.4,69,1006.0,220
2019-07-24 14:00:00,758.3,14,2,0,0,1,1,0,32.1,25.2,67,1005.0,171
2019-07-24 15:00:00,745.5721666666666,15,2,0,0,1,1,0,33.1,25.3,64,1005.0,313
2019-07-24 16:00:00,612.1151666666667,16,2,0,0,1,1,0,27.1,24.2,84,1005.0,271
2019-07-24 17:00:00,253.7673333333333,17,2,0,0,1,0,0,27.8,24.2,81,1005.0,84
2019-07-24 18:00:00,265.68766666666664,18,2,0,0,1,0,0,28.3,23.8,77,1005.0,44
2019-07-24 19:00:00,254.4813333333333,19,2,0,0,1,0,0,28.4,24.4,79,1006.0,0
2019-07-24 20:00:00,206.983,20,2,0,0,1,0,0,28.4,24.4,79,1007.0,0
2019-07-24 21:00:00,104.57516666666665,21,2,0,0,1,0,0,28.8,23.7,74,1007.0,0
2019-07-24 22:00:00,112.466,22,2,0,0,1,0,0,28.8,24.6,78,1008.0,0
2019-07-24 23:00:00,106.22016666666664,23,2,0,0,1,0,0,28.9,24.7,78,1008.0,0
2019-07-25 00:00:00,102.8105,0,3,0,0,1,0,0,28.6,25.4,83,1008.0,0
2019-07-25 01:00:00,77.69333333333333,1,3,0,0,1,0,0,28.0,25.4,86,1008.0,0
2019-07-25 02:00:00,84.35733333333333,2,3,0,0,1,0,0,28.2,24.8,82,1008.0,0
2019-07-25 03:00:00,82.599,3,3,0,0,1,0,0,28.3,24.8,81,1007.0,0
2019-07-25 04:00:00,93.0785,4,3,0,0,1,0,0,28.1,24.9,83,1008.0,0
2019-07-25 05:00:00,98.40083333333334,5,3,0,0,1,0,0,27.8,24.5,82,1007.0,0
2019-07-25 06:00:00,119.2005,6,3,0,0,1,0,0,27.7,24.3,82,1008.0,0
2019-07-25 07:00:00,251.92283333333333,7,3,0,0,1,0,0,27.6,24.1,81,1009.0,63
2019-07-25 08:00:00,789.8788333333333,8,3,0,0,1,1,0,28.1,23.4,76,1009.0,167
2019-07-25 09:00:00,760.3345,9,3,0,0,1,1,0,29.7,23.8,71,1009.0,650
2019-07-25 10:00:00,741.9169999999999,10,3,0,0,1,1,0,31.9,24.7,66,1009.0,461
2019-07-25 11:00:00,566.797,11,3,0,0,1,1,0,31.5,24.1,65,1009.0,457
2019-07-25 12:00:00,262.87016666666665,12,3,0,0,1,0,1,31.7,24.1,64,1008.0,552
2019-07-25 13:00:00,803.467,13,3,0,0,1,1,0,32.4,24.4,63,1008.0,387
2019-07-25 14:00:00,768.2429999999999,14,3,0,0,1,1,0,31.8,24.2,64,1007.0,153
2019-07-25 15:00:00,740.3645,15,3,0,0,1,1,0,31.5,24.4,66,1007.0,188
2019-07-25 16:00:00,624.3934999999999,16,3,0,0,1,1,0,30.9,24.6,69,1006.0,134
2019-07-25 17:00:00,302.2316666666666,17,3,0,0,1,0,0,27.1,22.7,77,1007.0,7
2019-07-25 18:00:00,293.47316666666666,18,3,0,0,1,0,0,25.2,23.3,89,1007.0,18
2019-07-25 19:00:00,266.851,19,3,0,0,1,0,0,25.8,23.8,89,1007.0,0
2019-07-25 20:00:00,223.8588333333333,20,3,0,0,1,0,0,27.1,23.6,81,1008.0,0
2019-07-25 21:00:00,168.77200000000002,21,3,0,0,1,0,0,27.1,23.9,83,1009.0,0
2019-07-25 22:00:00,153.4888333333333,22,3,0,0,1,0,0,27.4,24.1,82,1009.0,0
2019-07-25 23:00:00,147.28499999999997,23,3,0,0,1,0,0,28.0,23.8,78,1009.0,0
2019-07-26 00:00:00,148.11166666666665,0,4,0,0,1,0,0,28.0,23.4,76,1008.0,0
2019-07-26 01:00:00,144.9213333333333,1,4,0,0,1,0,0,27.9,23.5,77,1008.0,0
2019-07-26 02:00:00,144.94533333333337,2,4,0,0,1,0,0,27.6,23.6,79,1007.0,0
2019-07-26 03:00:00,147.8045,3,4,0,0,1,0,0,27.8,24.0,80,1007.0,0
2019-07-26 04:00:00,158.02783333333332,4,4,0,0,1,0,0,27.7,23.7,79,1008.0,0
2019-07-26 05:00:00,144.6155,5,4,0,0,1,0,0,27.5,23.7,80,1008.0,0
2019-07-26 06:00:00,101.84533333333331,6,4,0,0,1,0,0,27.3,23.7,81,1008.0,0
2019-07-26 07:00:00,252.2958333333333,7,4,0,0,1,0,0,27.5,24.6,84,1009.0,35
2019-07-26 08:00:00,744.9456666666666,8,4,0,0,1,1,0,28.1,23.7,77,1009.0,211
2019-07-26 09:00:00,685.5113333333334,9,4,0,0,1,1,0,28.6,23.5,74,1009.0,232
2019-07-26 10:00:00,678.023,10,4,0,0,1,1,0,28.8,23.7,74,1010.0,306
2019-07-26 11:00:00,578.6281666666667,11,4,0,0,1,1,0,30.8,23.9,67,1009.0,506
2019-07-26 12:00:00,275.4808333333333,12,4,0,0,1,0,1,30.8,22.9,63,1008.0,445
2019-07-26 13:00:00,768.2478333333333,13,4,0,0,1,1,0,31.6,22.3,58,1007.0,981
2019-07-26 14:00:00,715.6958333333332,14,4,0,0,1,1,0,32.1,23.1,59,1006.0,320
2019-07-26 15:00:00,649.2328333333334,15,4,0,0,1,1,0,32.4,23.4,59,1005.0,336
2019-07-26 16:00:00,554.8844999999999,16,4,0,0,1,1,0,33.3,23.3,56,1005.0,427
2019-07-26 17:00:00,304.2573333333333,17,4,0,0,1,0,0,32.7,23.6,59,1005.0,244
2019-07-26 18:00:00,342.7306666666666,18,4,0,0,1,0,0,31.6,24.2,65,1005.0,69
2019-07-26 19:00:00,294.546,19,4,0,0,1,0,0,30.7,24.1,68,1005.0,0
2019-07-26 20:00:00,250.7206666666667,20,4,0,0,1,0,0,30.1,24.3,71,1006.0,0
2019-07-26 21:00:00,210.29566666666665,21,4,0,0,1,0,0,29.9,24.5,73,1007.0,0
2019-07-26 22:00:00,160.49483333333333,22,4,0,0,1,0,0,29.9,24.8,74,1008.0,0
2019-07-26 23:00:00,150.73950000000002,23,4,0,0,1,0,0,29.7,25.3,77,1008.0,0
2019-07-27 00:00:00,151.38583333333332,0,5,0,1,0,0,0,29.4,24.8,76,1008.0,0
2019-07-27 01:00:00,149.88099999999997,1,5,0,1,0,0,0,29.3,24.4,75,1008.0,0
2019-07-27 02:00:00,148.23916666666668,2,5,0,1,0,0,0,29.2,24.5,76,1008.0,0
2019-07-27 03:00:00,146.03050000000002,3,5,0,1,0,0,0,28.9,24.1,75,1007.0,0
2019-07-27 04:00:00,150.0355,4,5,0,1,0,0,0,28.7,23.2,72,1007.0,0
2019-07-27 05:00:00,152.24016666666668,5,5,0,1,0,0,0,28.4,23.1,73,1007.0,0
2019-07-27 06:00:00,122.68533333333336,6,5,0,1,0,0,0,27.4,23.1,77,1007.0,0
2019-07-27 07:00:00,140.40833333333333,7,5,0,1,0,0,0,27.3,22.7,76,1007.0,54
2019-07-27 08:00:00,241.8348333333333,8,5,0,1,0,1,0,27.7,21.7,70,1008.0,125
2019-07-27 09:00:00,293.97183333333334,9,5,0,1,0,1,0,28.6,21.8,67,1008.0,343
2019-07-27 10:00:00,338.46149999999994,10,5,0,1,0,1,0,28.9,22.2,67,1009.0,346
2019-07-27 11:00:00,309.4613333333333,11,5,0,1,0,1,0,30.5,22.7,63,1008.0,364
2019-07-27 12:00:00,337.0585,12,5,0,1,0,0,1,31.2,23.0,62,1008.0,517
2019-07-27 13:00:00,371.4255,13,5,0,1,0,1,0,32.1,22.8,58,1007.0,726
2019-07-27 14:00:00,339.635,14,5,0,1,0,1,0,33.6,22.3,52,1006.0,867
2019-07-27 15:00:00,326.8793333333333,15,5,0,1,0,1,0,33.7,22.1,51,1005.0,638
2019-07-27 16:00:00,317.63483333333335,16,5,0,1,0,1,0,33.4,21.6,50,1004.0,374
2019-07-27 17:00:00,171.33999999999995,17,5,0,1,0,0,0,33.1,21.3,50,1004.0,156
2019-07-27 18:00:00,136.3778333333333,18,5,0,1,0,0,0,32.9,24.4,61,1004.0,53
2019-07-27 19:00:00,147.46133333333333,19,5,0,1,0,0,0,30.9,24.3,68,1005.0,0
2019-07-27 20:00:00,143.4865,20,5,0,1,0,0,0,30.3,24.9,73,1005.0,0
2019-07-27 21:00:00,123.95799999999998,21,5,0,1,0,0,0,30.1,25.2,75,1006.0,0
2019-07-27 22:00:00,111.39666666666668,22,5,0,1,0,0,0,30.1,24.9,74,1007.0,0
2019-07-27 23:00:00,104.8513333333333,23,5,0,1,0,0,0,30.0,24.8,74,1007.0,0
2019-07-28 00:00:00,104.67883333333332,0,6,1,1,0,0,0,29.8,25.4,77,1007.0,0
2019-07-28 01:00:00,87.51533333333334,1,6,1,1,0,0,0,29.7,25.7,79,1006.0,0
2019-07-28 02:00:00,89.74833333333332,2,6,1,1,0,0,0,29.6,24.2,73,1006.0,0
